plot,date,plot.id,tree.id,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,prt.deep.char,killed.by,canopy.str,cone.op.cl,cone.ct,snag.cwd,decay,fall prior to fire,prefire.cwd,time.fall,stand.pre.mpb,stand.post.mpb,stand.post.fire,length,full.length,collected as CWD,basalarea,deletebcDECAY,missing data,doublelist,deleteb/c multiple pieces related to single stems,,
8,07/05/2016,CEC0705H2,cwd,D,Y,,21.0,,,,100,MPB,,,,cwd,2,Y,Y,prefire,,N,N,12,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,NC,,9.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,6,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,NC,,10.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,8,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,NC,,8.0,,,,90,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,O,,16.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,O,,11.0,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,8,,X,,,,,,,
9,07/05/2016,CEC0705H3,cwd,D,Y,,18.0,,,,98,MPB,,,,cwd,2,Y,Y,prefire,,N,N,8+,,X,,,,,,,
10,07/05/2016,CEC0705H4,cwd,D,N,,14.5,,,,30,OPF,,,,cwd,3,Y,Y,prefire,,N,N,2+,,X,,#,,,,,
11,07/05/2016,CEC0705H5,cwd,D,Y,,13.0,,,,98,MPB,,,,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,,,,
11,07/05/2016,CEC0705H5,cwd,D,Y,,19.5,,,,95,MPB,,,,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,O,,8.5,,,,2,OPF,,,,cwd,1,Y,Y,prefire,,N,N,7.5+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,O,,7.5,,,,0,OPF,,,,cwd,1,Y,Y,prefire,,N,N,4.5+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,N,,11.0,,,,50,OPF,,,,cwd,3,Y,Y,prefire,,N,N,2,,X,,#,,,,,
12,07/06/2016,CEC0706L1,cwd,D,N,,7.5,,,,80,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,,,,
12,07/06/2016,CEC0706L1,cwd,D,Y,,17.5,,,,10,MPB,,,,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,,,,
13,07/06/2016,CEC0706L2,cwd,D,Y,,14.0,,,,70,MPB,,,,cwd,2,Y,Y,prefire,,N,N,6,,X,,,,,,,
13,07/06/2016,CEC0706L2,cwd,D,Y,,17.0,,,,70,MPB,,,,cwd,2,Y,Y,prefire,,N,N,10+,,X,,,,,,,
13,07/06/2016,CEC0706L2,cwd,D,Y,,16.0,,,,50,MPB,,,,cwd,2,Y,Y,prefire,,N,N,6+,,X,,,,,,,
14,07/06/2016,CEC0706L3,cwd,D,N,,10.5,,,,85,OPF,,,,cwd,3,Y,Y,prefire,,N,N,10+,,X,,#,,,,,
15,07/07/2016,EF0707M1,NE2,D,Y,,18.5,,,,30,MPB,,,,cwd,1,Y,Y,prefire,,N,N,0+,,X,,,,$,,,
15,07/07/2016,EF0707M1,SE1,D,N,,8.0,,,,60,OPF,,,,cwd,1,Y,Y,prefire,,N,N,3,,X,,,,$,,,
15,07/07/2016,EF0707M1,SE2,D,O,,7.5,,,,50,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2.5,,X,,,,$,,,
15,07/07/2016,EF0707M1,cwd,D,N,,11.0,,,,75,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,,,,
15,07/07/2016,EF0707M1,cwd,D,Y,,19.0,,,,85,MPB,,,,cwd,2,Y,Y,prefire,,N,N,10+,,X,,,,,,,
15,07/07/2016,EF0707M1,cwd,D,Y,,14.5,,,,50,MPB,,,,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,,,,
15,07/07/2016,EF0707M1,cwd,D,Y,,20.0,,,,50,MPB,,,,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,,,,
16,07/07/2016,EF0707H2,cwd,D,Y,,17.5,,,,85,MPB,,,,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,,,,
19,07/09/2016,CEC0709M1,cwd,D,O,,18.0,,,,75,OPF,,,,cwd,2,Y,Y,prefire,,N,N,6+,,X,,,,,,,
20,07/10/2016,EF0710M1,NE1,D,N,,11.5,,,,75,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5+,,X,,,,$,,,
20,07/10/2016,EF0710M1,NE3,D,Y,,10.5,,,,85,MPB,,,,cwd,1,Y,Y,prefire,,N,N,5+,,X,,,,$,,,
20,07/10/2016,EF0710M1,cwd,D,O,,28.5,,,,95,OPF,,,,cwd,2,Y,Y,prefire,,N,N,7+,,X,,,,,,,
20,07/10/2016,EF0710M1,cwd,D,Y,,19.5,,,,70,MPB,,,,cwd,2,Y,Y,prefire,,N,N,4+,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,NC,,10.5,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,NC,,16.0,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,NC,,14.5,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,NC,,15.5,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,NC,,14.0,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,NC,,17.5,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,O,,15.0,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1.5,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,O,,8.5,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,0.5,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,O,,11.5,,,,95,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,,,,
21,07/10/2016,EF0710H2,cwd,D,Y,,30.0,,,,95,MPB,,,,cwd,2,Y,Y,prefire,,N,N,10+,,X,,,,,,,
22,07/10/2016,EF0710H1,cwd,D,NC,,10.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1.5,,X,,,,,,,
22,07/10/2016,EF0710H1,cwd,D,NC,,11.0,,,,98,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1,,X,,,,,,,
22,07/10/2016,EF0710H1,cwd,D,NC,,7.5,,,,100,OPF,,,,cwd,1,Y,Y,prefire,,N,N,3,,X,,,,,,,
24,07/11/2016,EF0711L2,cwd,D,O,,11.0,,,,45,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,,,,
24,07/11/2016,EF0711L2,cwd,D,O,,11.0,,,,40,OPF,,,,cwd,2,Y,Y,prefire,,N,N,9+,,X,,,,,,,
25,07/12/2016,EF0712H1,NE1,D,O,,10.0,,,,97,OPF,,,,cwd,1,Y,Y,prefire,,N,N,4+,,X,,,,$,,,
25,07/12/2016,EF0712H1,cwd,D,NC,,7.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2.5,,X,,,,,,,
25,07/12/2016,EF0712H1,cwd,D,NC,,12.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,8,,X,,,,,,,
26,07/13/2016,EF0713H1,cwd,D,NC,,10.5,,,100,,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,,,,
26,07/13/2016,EF0713H1,cwd,D,NC,,12.0,,,100,,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5,,X,,,,,,,
27,07/13/2016,EF0713M1,SE3,D,O,,10.0,,,3,,OPF,,,,cwd,1,Y,Y,prefire,,N,N,4.5+,,X,,,,$,,,
27,07/13/2016,EF0713M1,SE5,D,NC,,9.5,,,,100,OPF,,,,cwd,1,Y,Y,prefire,,N,N,1.5+,,X,,,,$,,,
27,07/13/2016,EF0713M1,SE6,D,N,,8.5,,,,30,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2.5+,,X,,,,$,,,
27,07/13/2016,EF0713M1,SE7,D,O,,9.5,,,,1,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2.5+,,X,,,,$,,,
27,07/13/2016,EF0713M1,SW3,D,N,N,17.0,,,,80,OPF,,,,cwd,2,Y,Y,prefire,,N,N,8+,,X,,,,,,,
27,07/13/2016,EF0713M1,SW4,D,Y,Y,15.0,9,50,3,50,MPB,partial,open,20,cwd,2,Y,Y,prefire,,N,N,3,,X,,,,,,,
27,07/13/2016,EF0713M1,NW3,D,O,,12.0,,,,60,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,N,,10.0,,,,70,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,NA,,9.0,,,,50,,,,,cwd,2,Y,Y,prefire,,N,N,8,,X,,,,,,,
30,07/19/2016,BA0719M2,cwd,D,O,,8.5,,,,45,OPF,,,,cwd,1,Y,Y,prefire,,N,N,1+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,Y,,15.5,,,,35,MPB,,,,cwd,2,Y,Y,prefire,,N,N,6+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,Y,,18.0,,,,35,MPB,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,9.0,,,,35,OPF,,,,cwd,1,Y,Y,prefire,,N,N,5+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,9.5,,,,35,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2+,,X,,,,,,,
31,07/19/2016,BA0719L1,cwd,D,O,,11.0,,,,25,OPF,,,,cwd,1,Y,Y,prefire,,N,N,1.5+,,X,,,,,,,
32,07/20/2016,BA0720L1,cwd,D,O,,13.0,,,,3,OPF,,,,cwd,1,Y,Y,prefire,,N,N,2+,,X,,,,,,,
33,07/20/2016,BA0720H1,cwd,D,NC,,8.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,,,,
33,07/20/2016,BA0720H1,cwd,D,NC,,11.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,,,,
34,07/20/2016,BA0720H2,cwd,D,N,,11.5,,,,40,OPF,,,,cwd,2,Y,Y,prefire,,N,N,9+,,X,,,,,,,
34,07/20/2016,BA0720H2,cwd,D,NC,,15.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,,,,
34,07/20/2016,BA0720H2,cwd,D,NC,,9.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,,,,
34,07/20/2016,BA0720H2,cwd,D,NC,,8.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,,,,
34,07/20/2016,BA0720H2,cwd,D,NC,,11.5,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,,,,
35,07/20/2016,BA0720M1,cwd,D,N,,12.0,,,,50,OPF,,,,cwd,2,Y,Y,prefire,,N,N,3,,X,,,,,,,
35,07/20/2016,BA0720M1,cwd,D,O,,9.5,,,,60,OPF,,,,cwd,2,Y,Y,prefire,,N,N,10+,,X,,,,,,,
35,07/20/2016,BA0720M1,cwd,D,O,,9.5,,,,60,OPF,,,,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,,,,
35,07/20/2016,BA0720M1,cwd,D,Y,,19.0,,,,85,MPB,,,,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,,,,
36,07/21/2016,BA0721H1,cwd,D,O,,9.0,,,,99,OPF,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
37,07/21/2016,BA0721L1,cwd,D,O,,13.0,,,,75,OPF,,,,cwd,2,Y,Y,prefire,,N,N,7+,,X,,,,,,,
37,07/21/2016,BA0721L1,cwd,D,Y,,21.0,,,,75,MPB,,,,cwd,2,Y,Y,prefire,,N,N,10+,,X,,,,,,,
38,07/21/2016,BA0721H2,cwd,D,Y,,19.5,,,,100,MPB,,,,cwd,3,Y,Y,prefire,,N,N,3+,,X,,#,,,,,
38,07/21/2016,BA0721H2,cwd,D,O,,19.0,,,,100,OPF,,,,cwd,2,Y,Y,prefire,,N,N,9+,,X,,,,,,,
38,07/21/2016,BA0721H2,cwd,D,NC,,21.0,,,,100,OPF,,,,cwd,1,Y,Y,prefire,,N,N,9.5,,X,,,,,,,
38,07/21/2016,BA0721H2,cwd,D,O,,26.0,,,,97,OPF,,,,cwd,1,Y,Y,prefire,,N,N,6.5,,X,,,,,,,
39,07/22/2016,BA0722L1,cwd,D,O,,8.5,,,,2,OPF,,,,cwd,2,Y,Y,prefire,,N,N,8+,,X,,,,,,,
39,07/22/2016,BA0722L1,cwd,D,O,,9.5,,,,1,OPF,,,,cwd,2,Y,Y,prefire,,N,N,7.5,,X,,,,,,,
41,07/22/2016,BA0722H2,NW2,D,O,NB,21.5,8,60,3,60,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
41,07/22/2016,BA0722H2,SE1,D,Y,,23.0,,,,97,MPB,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,$,,,
41,07/22/2016,BA0722H2,SW2,D,O,Y,14.5,10,70,3,70,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
43,07/29/2016,BA0729L1,cwd,D,O,,9.5,,,,90,OPF,,,,cwd,2,Y,Y,prefire,,N,N,6,,X,,,,,,,
43,07/29/2016,BA0729L1,cwd,D,Y,,16.0,,,,2,MPB,,,,cwd,2,Y,Y,prefire,,N,N,3+,12,X,,,,,,,
44,07/30/2016,BA0730L1,NEA,D,Y,Y,26.0,0,90,3,90,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,6+,14,X,,,,$,,,
44,07/30/2016,BA0730L1,SE2,D,Y,Y,31.0,0,12,2,4,MPB,partial,both,25,cwd,2,Y,Y,prefire,,N,N,11+,,X,,,,$,,,
44,07/30/2016,BA0730L1,SE4,D,Y,Y,28.0,0,60,2,2,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,8+,,X,,,,$,,,
44,07/30/2016,BA0730L1,SE5,D,O,NB,12.5,0,40,2,40,OPF,none,none,0,cwd,1,Y,Y,prefire,,N,N,2+,,X,,,,$,,,
44,07/30/2016,BA0730L1,SE6,D,Y,Y,26.0,0,3,2,2,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,3.5+,,X,,,,$,,,
44,07/30/2016,BA0730L1,SEA,D,O,N,10.5,0,50,2,50,OPF,none,partial,2,cwd,2,Y,Y,prefire,,N,N,6,,X,,,,$,,,
45,07/30/2016,BA0730M1,NE2,D,O,Y,18.0,,,3,70,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
45,07/30/2016,BA0730M1,SE2,D,Y,Y,13.5,0,45,2,3,MPB,none,none,0,cwd,1,Y,Y,prefire,,N,N,9.5+,,X,,,,$,,,
45,07/30/2016,BA0730M1,SE3,D,Y,NB,16.5,0,100,3,100,MPB,none,none,0,cwd,1,Y,Y,prefire,,N,N,1.5+,,X,,,,$,,,
45,07/30/2016,BA0730M1,SE4,D,Y,Y,29.0,0,70,3,60,MPB,none,none,0,cwd,1,Y,Y,prefire,,N,N,4.5+,,X,,,,$,,,
46,07/30/2016,BA0730L2,,D,Y,,27.5,,,,35,MPB,,,,cwd,2,Y,Y,prefire,,N,N,4+,,X,,,,,,,
47,07/30/2016,BA0730L3,NW2,D,Y,Y,17.0,NA,55,3,55,MPB,partial,none,0,cwd,2,Y,Y,prefire,,N,N,12,,X,,,,$,,,
47,07/30/2016,BA0730L3,NW3,D,Y,Y,14.0,NA,35,2,35,MPB,partial,PARTIALLY OPEN,10,cwd,2,Y,Y,prefire,,N,N,12,,X,,,,$,,,
47,07/30/2016,BA0730L3,NW4,D,NC,Y,17.0,NA,90,3,90,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,13,,X,,,,$,,,
47,07/30/2016,BA0730L3,SE2,D,O,NB,14.0,NA,70,3,70,OPF,partial,BOTH,7,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,$,,,
47,07/30/2016,BA0730L3,SE3,D,Y,Y,13.0,NA,10,2,10,MPB,partial,open,8,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,$,,,
47,07/30/2016,BA0730L3,SE4,D,Y,NB,14.5,NA,85,3,85,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,2.5,,X,,,,$,,,
47,07/30/2016,BA0730L3,SEA,D,Y,Y,12.0,NA,90,3,90,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,11,,X,,,,$,,,
47,07/30/2016,BA0730L3,SEB,D,O,NB,9.5,NA,70,3,70,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,9,,X,,,,$,,,
48,07/31/2016,BA0731M1,NW3,D,Y,Y,10.0,NA,30,2,30,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,5+,6,X,,,,$,,,
48,07/31/2016,BA0731M1,SE2,D,Y,Y,25.0,NA,70,3,70,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,7.5,,X,,,,$,,,
48,07/31/2016,BA0731M1,SW1,D,Y,NB,15.0,NA,95,3,95,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,2,,X,,,,$,,,
50,08/01/2016,BA0801M1,NE5,D,O,N,11.0,2.5,15,2,15,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,$,,,
50,08/01/2016,BA0801M1,NE6,D,O,Y,16.5,3.5,15,2,10,OPF,partial,none,0,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,$,,,
50,08/01/2016,BA0801M1,NE8,D,O,NB,8.0,5.5,75,3,65,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,4+,,X,,,,$,,,
50,08/01/2016,BA0801M1,NW1,D,Y,Y,14.0,NA,20,2,20,MPB,none,open,3,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
50,08/01/2016,BA0801M1,SW4,D,Y,Y,15.0,NA,85,3,85,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
50,08/01/2016,BA0801M1,SW5,D,Y,Y,16.5,NA,85,3,85,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,13,X,,,,$,,,
50,08/01/2016,BA0801M1,SW6,D,Y,Y,13.0,NA,80,3,80,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,10.5,X,,,,$,,,
51,08/03/2016,BA0803M1,NE3,D,Y,Y,17.5,NA,100,3,100,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,3+,,X,,,,$,,,
51,08/03/2016,BA0803M1,NEC,D,O,N,10.0,NA,50,3,50,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,3,X,,,,$,,,
51,08/03/2016,BA0803M1,NW1,D,Y,Y,23.0,NA,95,3,95,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
51,08/03/2016,BA0803M1,SW1,D,NC,NB,16.0,NA,90,3,90,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,15,X,,,,$,,,
51,08/03/2016,BA0803M1,SW2,D,Y,Y,19.0,NA,90,3,90,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,14,X,,,,$,,,
51,08/03/2016,BA0803M1,SW3,D,Y,Y,15.0,NA,90,3,90,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,10,X,,,,$,,,
51,08/03/2016,BA0803M1,SW4,D,Y,Y,25.0,NA,60,3,60,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,14,X,,,,$,,,
51,08/03/2016,BA0803M1,SW5,D,Y,NB,15.5,NA,95,3,95,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,15,X,,,,$,,,
53,08/07/2016,TL0807M1,NW1,D,NC,NB,19.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,8,,X,,,,$,,,
53,08/07/2016,TL0807M1,NW2,D,NC,NB,14.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
53,08/07/2016,TL0807M1,NW3,D,O,NB,14.0,NA,90,3,90,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,11,,X,,,,$,,,
53,08/07/2016,TL0807M1,SW1,D,NC,NB,12.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,$,,,
54,08/08/2016,TL0808L1,NE1,D,Y,Y,15.0,11,65,2,65,MPB,partial,none,0,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,$,,,
54,08/08/2016,TL0808L1,NE2,D,Y,NB,14.0,11,75,3,75,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,5+,,X,,,,$,,,
54,08/08/2016,TL0808L1,SW1,D,Y,Y,19.5,NA,70,3,70,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
54,08/08/2016,TL0808L1,SW2,D,Y,NB,19.0,NA,85,3,85,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
55,08/09/2016,TL0809L1,cwd,D,O,,17.0,,,,25,OPF,,,,cwd,2,Y,Y,prefire,,N,N,1.5+,,X,,,,,,,
55,08/09/2016,TL0809L1,cwd,D,Y,,13.0,,,,50,MPB,,,,cwd,2,Y,Y,prefire,,N,N,4,,X,,,,,,,
55,08/09/2016,TL0809L1,cwd,D,Y,,16.5,,,,2,MPB,,,,cwd,2,Y,Y,prefire,,N,N,2+,,X,,,,,,,
56,08/09/2016,TL0809H1,NE1,D,Y,Y,26.0,NA,100,3,100,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
56,08/09/2016,TL0809H1,NEA,D,NC,NB,17.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,$,,,
56,08/09/2016,TL0809H1,NW2,D,NC,NB,20.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,6,,X,,,,$,,,
56,08/09/2016,TL0809H1,SE1,D,O,NB,22.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
56,08/09/2016,TL0809H1,SE2,D,N,NB,8.5,NA,40,2,40,OPF,partial,closed,31,cwd,1,Y,Y,prefire,,N,N,NA,,X,,,,$,,,
56,08/09/2016,TL0809H1,SEA,D,NC,NB,12.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,3,,X,,,,$,,,
56,08/09/2016,TL0809H1,SWA,D,NC,NB,28.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,6,,X,,,,$,,,
57,08/09/2016,TL0809H2,NW3,D,NC,NB,19.0,NA,99,3,99,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,10,,X,,,,$,,,
57,08/09/2016,TL0809H2,NW4,D,Y,NB,22.0,NA,99,3,99,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,11,,X,,,,$,,,
57,08/09/2016,TL0809H2,SE5,D,NC,NB,8.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,1.5,,X,,,,$,,,
57,08/09/2016,TL0809H2,SE6,D,O,NB,14.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,5.5+,,X,,,,$,,,
57,08/09/2016,TL0809H2,SE7,D,N,NB,26.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,$,,,
57,08/09/2016,TL0809H2,SW4,D,Y,NB,23.0,NA,99,3,99,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,12,,X,,,,$,,,
57,08/09/2016,TL0809H2,SW5,D,NC,NB,17.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,12,,X,,,,$,,,
58,08/10/2016,TL0810H1,NE2,D,NC,NB,9.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,0.5,,X,,,,$,,,
58,08/10/2016,TL0810H1,NE3,D,NC,NB,8.5,NA,100,3,98,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,0.5+,,X,,,,$,,,
58,08/10/2016,TL0810H1,NE4,D,NC,NB,10.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,1+,,X,,,,$,,,
58,08/10/2016,TL0810H1,NE5,D,NC,NB,10.5,NA,100,3,100,OPF,none,none,0,cwd,1,Y,Y,prefire,,N,N,1+,,X,,,,$,,,
58,08/10/2016,TL0810H1,NE6,D,NC,NB,9.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,0.5+,,X,,,,$,,,
58,08/10/2016,TL0810H1,NE7,D,N,N,7.5,NA,60,2,35,OPF,partial,none,0,cwd,2,Y,Y,prefire,,N,N,1.5+,,X,,,,$,,,
58,08/10/2016,TL0810H1,NW1,D,NC,NB,11.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,10,,X,,,,$,,,
58,08/10/2016,TL0810H1,SW4,D,NC,NB,9.5,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,5,,X,,,,$,,,
58,08/10/2016,TL0810H1,SW5,D,NC,NB,9.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,1.5,,X,,,,$,,,
59,08/10/2016,TL0810L1,NE2,D,Y,Y,13.5,0,1,1,0,MPB,full,closed,1,cwd,2,Y,Y,prefire,,N,N,7.5,,X,,,,$,,,
59,08/10/2016,TL0810L1,NE4,D,Y,Y,20.0,NA,50,3,50,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,1.5+,,X,,,,$,,,
59,08/10/2016,TL0810L1,NW6,D,Y,Y,18.0,NA,60,3,60,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,10,X,,,,$,,,
59,08/10/2016,TL0810L1,SE10,D,O,Y,12.5,NA,12,2,12,OPF,partial,none,0,cwd,2,Y,Y,prefire,,N,N,8.5,,X,,,,$,,,
59,08/10/2016,TL0810L1,SE6,D,O,N,12.0,NA,7,2,4,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,2.5+,,X,,,,$,,,
59,08/10/2016,TL0810L1,SE9,D,O,N,8.5,1,6,2,6,OPF,partial,none,0,cwd,2,Y,Y,prefire,,N,N,0+,,X,,,,$,,,
59,08/10/2016,TL0810L1,SEA,D,O,Y,10.5,NA,5,2,5,OPF,none,open,10,cwd,2,Y,Y,prefire,,N,N,,8,X,,,,$,,,
