plot.mpb,plot,date,plot_id,tree.id,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,killed.by,mortality,canopy.str,canopy,cones,seed.source,cone.ct,snag.cwd,fwi,burncon
ML59,59,8/10/2016,TL0810L1,NE4,D,Y,Y,20,NA,50,3,MPB,BOM,none,no,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,NW6,D,Y,Y,18,NA,60,3,MPB,BOM,none,no,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE6,D,O,N,12,NA,7,2,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SED,D,N,NB,8,NA,15,2,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,NE5,D,Y,Y,15,2,15,2,MPB,BOM,partial,yes,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,NW4,D,N,N,8.5,1.5,10,1,UNK,UPF,partial,yes,none,no,0,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE10,D,O,Y,12.5,NA,12,2,OPF,BOM,partial,yes,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE5,D,O,N,14,1.5,7,2,OPF,BOM,partial,yes,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE8,D,O,Y,15,1,10,2,OPF,BOM,partial,yes,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE9,D,O,N,8.5,1,6,2,OPF,BOM,partial,yes,none,no,0,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE1,D,N,N,15.5,1.5,10,1,FIRE,FIRE,full,yes,open,yes,10,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE2,D,N,N,7.5,0.5,10,1,FIRE,FIRE,full,yes,open,yes,10,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SW2,D,N,N,8.5,2.5,30,1,FIRE,FIRE,full,yes,open,yes,85,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SEA,D,O,Y,10.5,NA,5,2,OPF,BOM,none,no,open,yes,10,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SEC,D,O,NB,12.5,NA,5,2,OPF,BOM,none,no,open,yes,20,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,NW1,D,N,N,8.5,0.1,0.5,1,UNK,UPF,partial,yes,open,yes,20,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE3,D,N,N,10.5,2,12,1,FIRE,FIRE,partial,yes,open,yes,70,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SEB,D,O,NB,11,NA,10,2,OPF,BOM,partial,yes,open,yes,65,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SW3,D,Y,Y,15,NA,85,3,MPB,BOM,partial,yes,open,yes,11,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SW4,D,O,Y,9,NA,2,2,OPF,BOM,partial,yes,open,yes,7,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SW5,D,Y,Y,12,NA,3,2,MPB,BOM,partial,yes,open,yes,20,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SW6,D,Y,Y,13,1.5,10,2,MPB,BOM,partial,yes,open,yes,10,cwd,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SE4,D,N,N,10.5,0.5,4,1,FIRE,FIRE,full,yes,partial,yes,8,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,NE1,D,Y,Y,15,1.5,8,2,MPB,BOM,partial,yes,partial,yes,3,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,NW2,D,Y,Y,15.5,1,5,2,MPB,BOM,partial,yes,partial,yes,200,snag,21.3,moderate
ML59,59,8/10/2016,TL0810L1,SW1,D,Y,Y,17.5,5,50,2,MPB,BOM,partial,yes,partial,yes,200,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NE5,D,Y,Y,23.5,3.5,30,2,MPB,BOM,full,yes,closed,no,190,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SE2,D,N,Y,8,2,55,1,FIRE,FIRE,full,yes,none,no,0,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SE3,D,N,Y,8,4,55,1,FIRE,FIRE,full,yes,none,no,0,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SE4,D,NC,NB,16,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SE5,D,O,NB,11.5,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW4,D,Y,Y,14,NA,45,2,MPB,BOM,none,no,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW5,D,O,NB,9.5,NA,95,4,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW6,D,O,N,10,5,45,2,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW7,D,NC,NB,9.5,NA,99,4,OPF,BOM,none,no,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NW1,D,O,Y,18,12,85,3,OPF,BOM,partial,yes,none,no,0,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NW3,D,Y,NB,11.5,NA,90,4,MPB,BOM,partial,yes,none,no,0,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NE1,D,N,N,8.5,4.5,60,1,FIRE,FIRE,full,yes,open,yes,10,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NE3,D,N,Y,12,3,35,1,FIRE,FIRE,full,yes,open,yes,25,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SE1,D,N,N,7.5,4.5,50,1,FIRE,FIRE,full,yes,open,yes,2,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW1,D,N,N,8,5,40,1,FIRE,FIRE,full,yes,open,yes,40,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW2,D,N,N,8.5,5,40,1,FIRE,FIRE,full,yes,open,yes,150,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,SW3,D,N,N,13,5,40,2,FIRE,FIRE,full,yes,open,yes,200,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NE2,D,N,N,7.5,5.5,80,1,FIRE,FIRE,partial,yes,open,yes,22,snag,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NW2,D,Y,NB,13,12,85,3,MPB,BOM,partial,yes,open,yes,30,cwd,21.3,moderate
LM60,60,8/10/2016,TL0810M1,NE4,D,O,Y,9.5,4.5,10,2,OPF,BOM,none,no,partial,yes,1,cwd,21.3,moderate
LL61,61,8/11/2016,TL0811L1,NE1,D,N,N,16.5,2,11,1,FIRE,FIRE,full,yes,both,yes,16,snag,28.9,moderate
LL61,61,8/11/2016,TL0811L1,NE2,D,N,N,12.5,1.5,8,1,FIRE,FIRE,full,yes,closed,no,22,snag,28.9,moderate
LL61,61,8/11/2016,TL0811L1,NE3,L,live,live,13,0.1,2,1,live,live,full,yes,closed,no,21,snag,28.9,moderate
LL61,61,8/11/2016,TL0811L1,NW1,D,Y,NB,17,NA,97,4,MPB,BOM,none,no,none,no,0,cwd,28.9,moderate
LL61,61,8/11/2016,TL0811L1,NW2,D,Y,NB,19.5,NA,97,4,MPB,BOM,none,no,none,no,0,cwd,28.9,moderate
LL61,61,8/11/2016,TL0811L1,NE4,D,N,Y,8.5,0.5,8,1,FIRE,FIRE,full,yes,open,yes,4,snag,28.9,moderate
LL61,61,8/11/2016,TL0811L1,NE5,D,N,Y,16.5,0.5,10,1,FIRE,FIRE,full,yes,open,yes,20,snag,28.9,moderate
LL61,61,8/11/2016,TL0811L1,SE1,D,N,Y,8.5,2,10,1,FIRE,FIRE,full,yes,open,yes,2,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE1,D,N,Y,15,9,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE2,D,Y,NB,16,9,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE3,D,NC,NB,13,7,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE6,D,Y,Y,16.5,8,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE7,D,NC,NB,11.5,5,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NEA,D,NC,NB,10,9,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NEB,D,Y,NB,12,NA,100,4,MPB,BOM,none,no,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NW1,D,N,N,10,8,100,2,FIRE,FIRE,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NW3,D,O,NB,8,4,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NW4,D,N,N,11.5,8,100,1,FIRE,FIRE,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NW6,D,NC,NB,14,6,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SE1,D,Y,NB,15.5,8,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SE4,D,NC,NB,11,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW1,D,Y,NB,11,6,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW2,D,Y,NB,12,5,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW3,D,NC,NB,11.5,6,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW6,D,NC,NB,11,6,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW7,D,O,NB,10,9,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW5,D,N,N,10,6,50,1,FIRE,FIRE,partial,yes,none,no,0,cwd,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE4,D,N,N,8.5,6,70,1,FIRE,FIRE,partial,yes,open,yes,14,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NE5,D,N,Y,14.5,9.5,100,1,FIRE,FIRE,partial,yes,open,yes,160,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NW2,D,N,N,12,12,100,1,FIRE,FIRE,partial,yes,open,yes,60,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,NW5,D,N,N,11.5,10,100,1,FIRE,FIRE,partial,yes,open,yes,4,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SE2,D,N,N,8.5,5.5,50,1,FIRE,FIRE,partial,yes,open,yes,40,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SE3,D,N,N,12,9,100,1,FIRE,FIRE,partial,yes,open,yes,60,snag,28.9,moderate
LM62,62,8/11/2016,TL0811M1,SW4,D,N,N,10,12,100,1,FIRE,FIRE,partial,yes,open,yes,100,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NE2,D,NC,NB,17,10,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NE3,D,NC,NB,14,10,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NW1,D,NC,NB,19.5,10,100,4,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NW2,D,NC,NB,17.5,10,100,4,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NW3,D,NC,NB,12,8,100,4,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NW4,D,NC,NB,17,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SE1,D,NC,NB,28,1.5,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SE2,D,NC,NB,15.5,5.5,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SE3,D,NC,NB,18,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SE4,D,NC,NB,12.5,3.5,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SW2,D,NC,NB,13,8,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SW3,D,NC,NB,19,NA,99,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SW4,D,Y,NB,21,NA,99,4,MPB,BOM,none,no,none,no,0,cwd,28.9,moderate
LH63,63,8/11/2016,TL0811H1,SW1,D,N,N,17,12,80,1,FIRE,FIRE,full,yes,open,yes,800,snag,28.9,moderate
LH63,63,8/11/2016,TL0811H1,NE1,D,N,N,15.5,12.5,100,1,FIRE,FIRE,partial,yes,open,yes,400,snag,28.9,moderate
