plot.mpb,plot,date,plot.id,tree.id,species,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,killed.by,mortality,canopy.str,cone.op.cl,cone.ct,snag.cwd,preb.ld,preb.sd,pref.ld,pref.sd,postf.ld,postf.sd
LM53,53,8/7/2016,TL0807M1,NE2,pico,D,N,N,14,2.5,60,2,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM53,53,8/7/2016,TL0807M1,NW3,pico,D,O,NB,14,NA,90,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM53,53,8/7/2016,TL0807M1,SW1,pico,D,NC,NB,12,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM53,53,8/7/2016,TL0807M1,SE2,pico,D,N,NB,8.5,4,55,2,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM53,53,8/7/2016,TL0807M1,NE1,pico,D,N,N,8,3.5,97,3,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,stand
HL54,54,8/8/2016,TL0808L1,SE5,pico,D,O,Y,12,0,0,1,OPF,BOM,partial,closed,6,cwd,live,stand,dead,stand,dead,down
HL54,54,8/8/2016,TL0808L1,SEC,pico,D,N,N,9.5,0,0,1,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LL55,55,8/9/2016,TL0809L1,SE3,pico,D,N,N,12,0.5,8,2,OPF,BOM,partial,closed,7,snag,live,stand,dead,stand,dead,stand
LH56,56,8/9/2016,TL0809H1,SWA,pico,D,NC,NB,28,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH56,56,8/9/2016,TL0809H1,SE1,pico,D,O,NB,22,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH56,56,8/9/2016,TL0809H1,NW2,pico,D,NC,NB,20,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH56,56,8/9/2016,TL0809H1,NEA,pico,D,NC,NB,17,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH56,56,8/9/2016,TL0809H1,SEA,pico,D,NC,NB,12,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH56,56,8/9/2016,TL0809H1,SE2,pico,D,N,NB,8.5,NA,40,2,OPF,BOM,partial,closed,31,cwd,live,stand,dead,down,dead,down
LH57,57,8/9/2016,TL0809H2,SE7,pico,D,N,NB,26.5,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH57,57,8/9/2016,TL0809H2,SW1,pico,D,NC,NB,22,10,99,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH57,57,8/9/2016,TL0809H2,SW2,pico,D,NC,NB,19.5,10,99,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH57,57,8/9/2016,TL0809H2,NW3,pico,D,NC,NB,19,NA,99,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH57,57,8/9/2016,TL0809H2,SW5,pico,D,NC,NB,17.5,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH57,57,8/9/2016,TL0809H2,SE6,pico,D,O,NB,14,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH57,57,8/9/2016,TL0809H2,SE5,pico,D,NC,NB,8.5,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,NW1,pico,D,NC,NB,11,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,NE4,pico,D,NC,NB,10.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,NE5,pico,D,NC,NB,10.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,SE2,pico,D,N,N,9.5,8.5,100,2,OPF,UPF,full,open,60,snag,live,stand,dead,stand,dead,stand
LH58,58,8/10/2016,TL0810H1,NE2,pico,D,NC,NB,9.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,NE6,pico,D,NC,NB,9.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,SW4,pico,D,NC,NB,9.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,SW6,pico,D,NC,NB,9.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,stand,dead,down
LH58,58,8/10/2016,TL0810H1,SW5,pico,D,NC,NB,9,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,NE3,pico,D,NC,NB,8.5,NA,100,4,OPF,UPF,none,none,0,cwd,live,stand,dead,down,dead,down
LH58,58,8/10/2016,TL0810H1,NE7,pico,D,N,N,7.5,NA,60,2,OPF,UPF,partial,none,0,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SE8,pico,D,O,Y,15,1,10,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,stand,dead,down
ML59,59,8/10/2016,TL0810L1,SE5,pico,D,O,N,14,1.5,7,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,stand,dead,down
ML59,59,8/10/2016,TL0810L1,SEC,pico,D,O,NB,12.5,NA,5,2,OPF,BOM,none,open,20,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SE10,pico,D,O,Y,12.5,NA,12,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SE6,pico,D,O,N,12,NA,7,2,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SEB,pico,D,O,NB,11,NA,10,2,OPF,BOM,partial,open,65,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SEA,pico,D,O,Y,10.5,NA,5,2,OPF,BOM,none,open,10,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SW4,pico,D,O,Y,9,NA,2,2,OPF,BOM,partial,open,7,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SE9,pico,D,O,N,8.5,1,6,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,down,dead,down
ML59,59,8/10/2016,TL0810L1,SED,pico,D,N,NB,8,NA,15,2,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM60,60,8/10/2016,TL0810M1,NW1,pico,D,O,Y,18,12,85,3,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
LM60,60,8/10/2016,TL0810M1,SE4,pico,D,NC,NB,16,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM60,60,8/10/2016,TL0810M1,SE5,pico,D,O,NB,11.5,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM60,60,8/10/2016,TL0810M1,SW6,pico,D,O,N,10,NA,45,2,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LM60,60,8/10/2016,TL0810M1,NE4,pico,D,O,Y,9.5,4.5,10,2,OPF,BOM,none,partial,1,cwd,live,stand,dead,down,dead,down
LM60,60,8/10/2016,TL0810M1,SW5,pico,D,O,NB,9.5,NA,95,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM60,60,8/10/2016,TL0810M1,SW7,pico,D,NC,NB,9.5,NA,99,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM62,62,8/11/2016,TL0811M1,NE1,pico,D,N,Y,15,9,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM62,62,8/11/2016,TL0811M1,NW6,pico,D,NC,NB,14,6,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM62,62,8/11/2016,TL0811M1,NE3,pico,D,NC,NB,13,7,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM62,62,8/11/2016,TL0811M1,SW3,pico,D,NC,NB,11.5,6,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM62,62,8/11/2016,TL0811M1,NE7,pico,D,NC,NB,11.5,5,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LM62,62,8/11/2016,TL0811M1,SE4,pico,D,NC,NB,11,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM62,62,8/11/2016,TL0811M1,SW6,pico,D,NC,NB,11,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LM62,62,8/11/2016,TL0811M1,NEA,pico,D,NC,NB,10,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LM62,62,8/11/2016,TL0811M1,SW7,pico,D,O,NB,10,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM62,62,8/11/2016,TL0811M1,NW3,pico,D,O,NB,8,4,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,SE1,pico,D,NC,NB,28,1.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,NW1,pico,D,NC,NB,19.5,10,100,4,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,SW3,pico,D,NC,NB,19,NA,99,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH63,63,8/11/2016,TL0811H1,SE3,pico,D,NC,NB,18,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH63,63,8/11/2016,TL0811H1,NW2,pico,D,NC,NB,17.5,10,100,4,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,NE2,pico,D,NC,NB,17,10,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,NW4,pico,D,NC,NB,17,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LH63,63,8/11/2016,TL0811H1,SE2,pico,D,NC,NB,15.5,5.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,NE3,pico,D,NC,NB,14,10,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,SW2,pico,D,NC,NB,13,8,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH63,63,8/11/2016,TL0811H1,SE4,pico,D,NC,NB,12.5,3.5,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LH63,63,8/11/2016,TL0811H1,NW3,pico,D,NC,NB,12,8,100,4,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LL3,3,7/1/2016,CEC0701L1,NE3,pico,D,O,Y,11.5,1,10,2,UNK,UPF,partial,closed,10,snag,dead,stand,dead,stand,dead,stand
HL18,18,7/9/2016,CEC0709L1,NE3,pico,D,O,Y,10,0,0,1,UNK,UPF,full,none,0,snag,dead,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SW1,pico,D,N,N,18,0.1,0.5,1,UNK,UPF,partial,open,50,snag,dead,stand,dead,stand,dead,stand
LL39,39,7/22/2016,BA0722L1,SW2,pico,D,N,N,8.5,0.5,2,1,UNK,UPF,full,closed,25,snag,dead,stand,dead,stand,dead,stand
LL55,55,8/9/2016,TL0809L1,NE6,pico,D,O,Y,14.5,0,0,1,UNK,UPF,full,closed,60,snag,dead,stand,dead,stand,dead,stand
LL55,55,8/9/2016,TL0809L1,NW3,pico,D,N,N,8,1.5,10,1,UNK,UPF,partial,closed,30,snag,dead,stand,dead,stand,dead,stand
ML59,59,8/10/2016,TL0810L1,NW1,pico,D,N,N,8.5,0.1,0.5,1,UNK,UPF,partial,open,20,snag,dead,stand,dead,stand,dead,stand
ML59,59,8/10/2016,TL0810L1,NW4,pico,D,N,N,8.5,1.5,10,1,UNK,UPF,partial,none,0,snag,dead,stand,dead,stand,dead,stand
HL54,54,8/8/2016,TL0808L1,SE3,pico,D,N,N,9,0,0,1,UNK ,UPF,full,none,0,snag,dead,stand,dead,stand,dead,stand
